1239C, Queue in the Train, data structures greedy implementation, , 2300, x990, 
1239B, The World Is Just a Programming Task (Hard Version), implementation, , 2500, x764, 
1239A, Ivan the Fool and the Probability Theory, combinatorics dp math, , 1700, x5610, 
1238G, Adilbek and the Watering System, data structures greedy sortings, , 2700, x253, 
1238F, The Maximum Subtree, dfs and similar dp graphs trees, , 2200, x1133, 
1238E, Keyboard Purchase, bitmasks dp, , 2200, x1794, 
1238D, AB-string, binary search combinatorics dp strings, , 1900, x4279, 
1238C, Standard Free2play, dp greedy math, , 1600, x5687, 
1238B, Kill `Em All, greedy sortings, , 1300, x10119, 
1238A, Prime Subtraction, math number theory, , 900, x16266, 
1237H, Balanced Reversals, constructive algorithms, , 3300, x139, 
1237G, Balanced Distribution, data structures dp greedy, , 3500, x50, 
1237F, Balanced Domino Placements, combinatorics dp, , 2600, x496, 
1237E, Balanced Binary Search Trees, dp math, , 2400, x888, 
1237D, Balanced Playlist, binary search data structures implementation, , 2000, x2831, 
1237C2, Balanced Removals (Harder), binary search constructive algorithms divide and conquer greedy implementation sortings, , 1900, x3204, 
1237C1, Balanced Removals (Easier), constructive algorithms geometry greedy, , 1700, x4749, 
1237B, Balanced Tunnel, data structures sortings two pointers, , 1300, x9562, 
1237A, Balanced Rating Changes, implementation math, , 1000, x11734, 
1236F, Alice and the Cactus, dfs and similar graphs math probabilities, , 3000, x74, 
1236E, Alice and the Unfair Game, binary search data structures dp dsu, , 2500, x462, 
1236D, Alice and the Doll, brute force data structures greedy implementation, , 2300, x1414, 
1236C, Labs, constructive algorithms greedy implementation, , 1300, x7846, 
1236B, Alice and the List of Presents, combinatorics math, , 1500, x8095, 
1236A, Stones, brute force greedy math, , 800, x13144, 
1234F, Yet Another Substring Reverse, bitmasks dp, , 2200, x1546, 
1234E, Special Permutations, math, , 2000, x1936, 
1234D, Distinct Characters Queries, data structures, , 1600, x8327, 
1234C, Pipes, dp implementation, , 1500, x8909, 
1234B2, Social Network (hard version), data structures implementation, , 1300, x12103, 
1234B1, Social Network (easy version), implementation, , 1000, x14143, 
1234A, Equalize Prices Again, math, , 800, x20277, 
1231E, Middle-Out, constructive algorithms greedy strings, , 2200, x462, 
1231C, Increasing Matrix, greedy, , 1100, x2094, 
1230B, Ania and Minimizing, greedy implementation, , 1000, x13771, 
1230A, Dawid and Bags of Candies, brute force implementation, , 800, x16732, 
1228F, One Node is Gone, constructive algorithms implementation trees, , 2500, x324, 
1228E, Another Filling the Grid, combinatorics dp math, , 2300, x1548, 
1228D, Complete Tripartite, brute force constructive algorithms graphs hashing implementation, , 1900, x4133, 
1228C, Primes and Multiplication, math number theory, , 1700, x6704, 
1228B, Filling the Grid, implementation math, , 1400, x9494, 
1228A, Distinct Digits, brute force implementation, , 800, x16945, 
1227G, Not Same, constructive algorithms, , 2600, x468, 
1227F2, Wrong Answer on test 233 (Hard Version), combinatorics math, , 2400, x940, 
1227F1, Wrong Answer on test 233 (Easy Version), dp, , 2200, x1234, 
1227E, Arson In Berland Forest, binary search graphs shortest paths, , 2200, x1118, 
1227D2, Optimal Subsequences (Hard Version), data structures greedy, , 1800, x3219, 
1227D1, Optimal Subsequences (Easy Version), data structures greedy, , 1600, x4718, 
1227C, Messy, constructive algorithms, , 1700, x4242, 
1227B, Box, constructive algorithms, , 1200, x6786, 
1227A, Math Problem, math, , 1100, x7702, 
1225G, To Make 1, bitmasks constructive algorithms dp greedy number theory, , 3100, x183, 
1225F, Tree Factory, constructive algorithms greedy trees, , 2500, x602, 
1225E, Rock Is Push, binary search dp, , 2200, x1328, 
1225D, Power Products, hashing math number theory, , 1800, x4412, 
1225C, p-binary, bitmasks brute force math, , 1600, x6425, 
1225B2, TV Subscriptions (Hard Version), implementation two pointers, , 1300, x7652, 
1225B1, TV Subscriptions (Easy Version), implementation, , 1000, x9464, 
1225A, Forgetting Things, math, , 900, x11960, 
1223G, Wooden Raft, binary search math number theory, , 3200, x131, 
1223F, Stack Exterminable Arrays, data structures divide and conquer dp hashing, , 2600, x703, 
1223E, Paint the Tree, dp sortings trees, , 2100, x1886, 
1223D, Sequence Sorting, dp greedy two pointers, , 2000, x3051, 
1223C, Save the Nature, binary search greedy, , 1600, x5659, 
1223B, Strings Equalization, strings, , 1000, x11113, 
1223A, CME, math, , 800, x17565, 
1221G, Graph And Numbers, bitmasks brute force combinatorics dp meet-in-the-middle, , 2900, x254, 
1221F, Choose a Square, binary search data structures sortings, , 2400, x648, 
1221E, Game With String, games, , 2500, x784, 
1221D, Make The Fence Great Again, dp, , 1800, x5774, 
1221C, Perfect Team, binary search math, , 1200, x12813, 
1221B, Knights, constructive algorithms greedy, , 1100, x9266, 
1221A, 2048 Game, brute force greedy math, , 1000, x12583, 
1220G, Geolocation, geometry, , 3400, x28, 
1220F, Gardener Alex, binary search data structures, , 2700, x451, 
1220E, Tourism, dfs and similar dp dsu graphs greedy trees, , 2200, x1780, 
1220D, Alex and Julian, bitmasks math number theory, , 1900, x2936, 
1220C, Substring Game in the Lesson, games greedy strings, , 1300, x7606, 
1220B, Multiplication Table, math number theory, , 1300, x8908, 
1220A, Cards, implementation sortings strings, , 800, x19564, 
1219G, Harvester, implementation, , 2000, x405, 
1219C, Periodic integer number, implementation strings, , 1700, x1160, 
1218I, The Light Square, 2-sat dfs and similar greedy, , 2100, x408, 
1218H, Function Composition, dfs and similar, , 2900, x64, 
1218G, Alpha planetary system, constructive algorithms graphs shortest paths, , 3000, x21, 
1218F, Workout plan, data structures greedy, , 1500, x1833, 
1218E, Product Tuples, divide and conquer fft, , 2500, x227, 
1218D, Xor Spanning Tree, divide and conquer fft graphs, , 2400, x195, 
1218C, Jumping Transformers, dp, , 2600, x110, 
1218B, Guarding warehouses, data structures geometry, , 3000, x31, 
1218A, BubbleReactor, dp graphs, , 2800, x55, 
1217F, Forced Online Queries Problem, data structures divide and conquer dsu graphs trees, , 2600, x268, 
1217E, Sum Queries?, data structures greedy implementation math, , 2300, x1247, 
1217D, Coloring Edges, constructive algorithms dfs and similar graphs, , 2100, x3583, 
1217C, The Number Of Good Substrings, binary search bitmasks brute force, , 1700, x5556, 
1217B, Zmei Gorynich, greedy math, , 1600, x8317, 
1217A, Creating a Character, binary search math, , 1300, x11167, 
1216F, Wi-Fi, data structures dp greedy, , 2100, x1450, 
1216E2, Numerical Sequence (hard version), binary search math, , 2200, x991, 
1216E1, Numerical Sequence (easy version), binary search brute force math, , 1900, x2503, 
1216D, Swords, math, , 1300, x8075, 
1216C, White Sheet, geometry math, , 1700, x4998, 
1216B, Shooting, greedy implementation sortings, , 900, x12813, 
1216A, Prefixes, strings, , 800, x14193, 
1215F, Radio Stations, 2-sat, , 2700, x403, 
1215E, Marbles, bitmasks dp, , 2200, x1988, 
1215D, Ticket Game, games greedy math, , 1700, x4651, 
1215C, Swap Letters, constructive algorithms greedy, , 1500, x7557, 
1215B, The Number of Products, combinatorics dp implementation, , 1400, x8329, 
1215A, Yellow Cards, greedy implementation math, , 1000, x9314, 
1214H, Tiles Placement, constructive algorithms dfs and similar trees, , 2800, x256, 
1214G, Feeling Good, bitmasks data structures, , 3200, x152, 
1214F, Employment, greedy sortings, , 2700, x310, 
1214E, Petya and Construction Set, constructive algorithms graphs math sortings trees, , 2000, x1984, 
1214D, Treasure Island, dfs and similar dp flows hashing, , 1900, x3846, 
1214C, Bad Sequence, data structures greedy, , 1200, x8787, 
1214B, Badges, brute force math, , 1100, x8052, 
1214A, Optimal Currency Exchange, brute force math, , 1400, x7031, 
1213G, Path Queries, divide and conquer dsu graphs sortings trees, , 1800, x3680, 
1213F, Unstable String Sort, data structures dfs and similar dsu graphs greedy implementation strings, , 2100, x1618, 
1213E, Two Small Strings, brute force constructive algorithms, , 1900, x3682, 
1213D2, Equalizing by Division (hard version), brute force math sortings, , 1600, x7573, 
1213D1, Equalizing by Division (easy version), brute force implementation, , 1500, x7786, 
1213C, Book Reading, math, , 1200, x13200, 
1213B, Bad Prices, data structures implementation, , 1100, x16165, 
1213A, Chips Moving, math, , 900, x17468, 
1211I, Unusual Graph, *special problem graphs, , 3000, x20, 
1211H, Road Repair in Treeland, *special problem binary search dp trees, , 3100, x27, 
1211G, King's Path, *special problem math trees, , 2500, x48, 
1211F, kotlinkotlinkotlinkotlin..., *special problem graphs implementation strings, , 2300, x93, 
1211E, Double Permutation Inc., *special problem binary search greedy, , 2000, x157, 
1211D, Teams, *special problem binary search greedy math, , 2000, x164, 
1211C, Ice Cream, *special problem greedy sortings, , 1700, x386, 
1211B, Traveling Around the Golden Ring of Berland, *special problem implementation, , 1500, x612, 
1211A, Three Problems, *special problem implementation, , 1000, x796, 
1210G, Mateusz and Escape Room, dp, , 3500, x37, 
1210F2, Marek and Matching (hard version), brute force probabilities, , 3200, x82, 
1210F1, Marek and Matching (easy version), brute force probabilities, , 3100, x100, 
1210E, Wojtek and Card Tricks, math, , 2700, x275, 
1210D, Konrad and Company Evaluation, graphs, , 2400, x1159, 
1210C, Kamil and Making a Stream, math number theory trees, , 2000, x2465, 
1210B, Marcin and Training Camp, brute force greedy, , 1700, x4772, 
1210A, Anadi and Domino, brute force graphs, , 1700, x4409, 
1209H, Moving Walkways, data structures greedy math, , 3300, x72, 
1209G2, Into Blocks (hard version), data structures, , 3200, x126, 
1209G1, Into Blocks (easy version), data structures dsu greedy implementation two pointers, , 2000, x2034, 
1209F, Koala and Notebook, data structures dfs and similar graphs shortest paths strings trees, , 2600, x598, 
1209E2, Rotate Columns (hard version), bitmasks dp greedy sortings, , 2500, x1147, 
1209E1, Rotate Columns (easy version), bitmasks brute force dp greedy sortings, , 2000, x1932, 
1209D, Cow and Snacks, dfs and similar dsu graphs, , 1700, x5490, 
1209C, Paint the Digits, constructive algorithms greedy implementation, , 1500, x5583, 
1209B, Koala and Lights, implementation math number theory, , 1300, x6628, 
1209A, Paint the Numbers, greedy implementation math, , 800, x9816, 
1208H, Red Blue Tree, data structures implementation trees, , 3500, x52, 
1208G, Polygons, greedy math number theory, , 2800, x441, 
1208F, Bits And Pieces, bitmasks dfs and similar dp greedy, , 2600, x962, 
1208E, Let Them Slide, data structures implementation, , 2200, x1523, 
1208D, Restore Permutation, binary search data structures greedy implementation, , 1900, x3513, 
1208C, Magic Grid, constructive algorithms, , 1800, x4713, 
1208B, Uniqueness, binary search brute force implementation two pointers, , 1500, x7225, 
1208A, XORinacci, math, , 900, x12439, 
1207G, Indie Album, data structures dfs and similar hashing string suffix structures strings trees, , 2700, x455, 
1207F, Remainder Problem, brute force data structures implementation, , 2100, x2682, 
1207E, XOR Guessing, bitmasks interactive math, , 1900, x3994, 
1207D, Number Of Permutations, combinatorics, , 1800, x4251, 
1207C, Gas Pipeline, dp greedy, , 1500, x7278, 
1207B, Square Filling, constructive algorithms greedy implementation, , 1200, x10617, 
1207A, There Are Two Types Of Burgers, brute force greedy implementation math, , 800, x17424, 
1206B, Make Product Equal One, dp implementation, , 900, x17385, 
1206A, Choose Two Numbers, math sortings, , 800, x17230, 
1205F, Beauty of a Permutation, constructive algorithms math, , 3400, x62, 
1205E, Expected Value Again, combinatorics strings, , 3100, x122, 
1205D, Almost All, constructive algorithms trees, , 2700, x396, 
1205C, Palindromic Paths, implementation interactive, , 2400, x897, 
1205B, Shortest Cycle, bitmasks brute force graphs shortest paths, , 1900, x4711, 
1205A, Almost Equal, constructive algorithms greedy math, , 1200, x11100, 
1204E, Natasha Sasha and the Prefix Sums, combinatorics dp math number theory, , 2300, x990, 
1204D2, Kirk and a Binary String (hard version), data structures greedy math strings, , 2100, x2386, 
1204D1, Kirk and a Binary String (easy version), brute force greedy strings, , 2000, x2306, 
1204C, Anna Svyatoslav and Maps, dp graphs greedy shortest paths, , 1700, x5208, 
1204B, Mislove Has Lost an Array, greedy math, , 900, x13543, 
1204A, BowWow and the Timetable, math, , 1000, x13671, 
1203F2, Complete the Projects (hard version), dp greedy, , 2300, x1616, 
1203F1, Complete the Projects (easy version), greedy, , 2100, x2173, 
1203E, Boxers, greedy sortings, , 1500, x9018, 
1203D2, Remove the Substring (hard version), binary search greedy implementation two pointers, , 1700, x5028, 
1203D1, Remove the Substring (easy version), greedy implementation, , 1600, x6039, 
1203C, Common Divisors, implementation math, , 1300, x12465, 
1203B, Equal Rectangles, greedy math, , 1200, x11310, 
1203A, Circle of Students, implementation, , 1000, x12940, 
1202F, You Are Given Some Letters..., binary search implementation math, , 2700, x226, 
1202E, You Are Given Some Strings..., brute force string suffix structures strings, , 2400, x819, 
1202D, Print a 1337-string..., combinatorics constructive algorithms math strings, , 1900, x3596, 
1202C, You Are Given a WASD-string..., brute force data structures dp greedy implementation math strings, , 2100, x1697, 
1202B, You Are Given a Decimal String..., brute force dp shortest paths, , 1700, x3510, 
1202A, You Are Given Two Binary Strings..., bitmasks greedy, , 1100, x6740, 
1201E2, Knightmare (hard), graphs interactive shortest paths, , 3000, x85, 
